ZFER,RECHAZO
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700062344,0
700043269,0
700076944,0
700045471,0
700045471,0
700045471,0
700010942,0
700002031,0
700002031,0
700002031,0
700002031,0
700002031,0
700002031,0
700002031,0
700002031,0
700002031,0
700002031,0
700002031,0
700002031,0
700002031,0
700002031,0
700002279,0
700002279,0
700070115,0
700070115,0
700070115,0
700070115,0
700070115,0
700070115,0
700070115,0
700070115,0
700014748,0
700014748,0
700027911,0
700027911,0
700027911,0
700027911,0
700027911,0
700027911,0
700027911,0
700027911,0
700027911,0
700027911,0
700027911,0
700027911,0
700081647,0
700022238,0
700022238,0
700022238,0
700022238,0
700022238,0
700022238,0
700022238,0
700029702,0
700029702,0
700029702,0
700029702,0
700029702,0
700029702,0
700029702,0
700029702,0
700029702,0
700029702,0
700029702,0
700029702,0
700029702,0
700029702,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700081624,0
700042246,0
700042246,0
700042246,0
700042246,0
700046215,0
700046215,0
700046215,0
700046215,0
700046215,0
700046215,0
700046215,0
700046215,0
700046215,0
700046215,0
700046215,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700070225,0
700032399,0
700032399,0
700032399,0
700032399,0
700032399,0
700032399,0
700032399,0
700032399,0
700032399,0
700032399,0
700032399,0
700032399,0
700032399,0
700032399,0
700032399,0
700032399,0
700032399,0
700032399,0
700032399,0
700032399,0
700032399,0
700032399,0
700032399,0
700032399,0
700032399,0
700032399,0
700032399,0
700032399,0
700029188,0
700029188,0
700010528,0
700010528,0
700070149,0
700070149,0
700070149,0
700070149,0
700070149,0
700002230,0
700002230,0
700002230,0
700002230,0
700009346,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700066456,0
700059908,0
700059908,0
700059908,0
700059908,0
700059908,0
700059908,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700017888,0
700045532,0
700032973,0
700032973,0
700032973,0
700032973,0
700032973,0
700032973,0
700032973,0
700032973,0
700032973,0
700032973,0
700045556,0
700045556,0
700043108,0
700043646,0
700044855,0
700045272,0
700045272,0
700045272,0
700045272,0
700045272,0
700045272,0
700045272,0
700045272,0
700045272,0
700045272,0
700045272,0
700045272,0
700045272,0
700045272,0
700045272,0
700045272,0
700045272,0
700045272,0
700045272,0
700045272,0
700045272,0
700045272,0
700047512,0
700047512,0
700047512,0
700047512,0
700047512,0
700047512,0
700047512,0
700047512,0
700047512,0
700047512,0
700071101,0
700051701,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700027565,0
700009235,0
700009235,0
700018076,0
700018076,0
700018076,0
700018076,0
700018076,0
700018076,0
700018076,0
700018076,0
700018076,0
700018076,0
700018076,0
700018076,0
700018076,0
700018076,0
700018076,0
700018076,0
700018076,0
700018076,0
700018076,0
700018076,0
700047163,0
700047163,0
700047163,0
700047163,0
700047163,0
700047163,0
700047163,0
700047163,0
700047163,0
700047163,0
700047163,0
700047163,0
700047163,0
700047163,0
700047163,0
700047163,0
700029183,0
700081017,0
700081179,0
700018112,0
700018112,0
700018112,0
700018112,0
700018112,0
700018112,0
700018112,0
700018112,0
700018112,0
700018112,0
700018112,0
700018112,0
700018112,0
700018112,0
700018112,0
700018112,0
700018112,0
700018112,0
700018112,0
700018112,0
700018112,0
700018112,0
700018112,0
700018112,0
700018112,0
700018112,0
700018112,0
700018112,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700055376,0
700032001,0
700032001,0
700001371,0
700001371,0
700001447,0
700056681,0
700056681,0
700056681,0
700019980,0
700019980,0
700019980,0
700019980,0
700019980,0
700019980,0
700019980,0
700019980,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700060826,0
700018382,0
700018382,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700019753,0
700058129,0
700058129,0
700061101,0
700061101,0
700043375,0
700043375,0
700043375,0
700043375,0
700043375,0
700043375,0
700043375,0
700043375,0
700043375,0
700043375,0
700043375,0
700043375,0
700043375,0
700043375,0
700043375,0
700051897,0
700051897,0
700051897,0
700051897,0
700051897,0
700051897,0
700051897,0
700051897,0
700059198,0
700059198,0
700059198,0
700027610,0
700027610,0
700027610,0
700027610,0
700027610,0
700027610,0
700027610,0
700027610,0
700027610,0
700027610,0
700042004,0
700042004,0
700074326,0
700074326,0
700074326,0
700020107,0
700020107,0
700020107,0
700020107,0
700020107,0
700032330,0
700032330,0
700032330,0
700032330,0
700032330,0
700032330,0
700025244,0
700071783,0
700071783,0
700071783,0
700071783,0
700071783,0
700071783,0
700071783,0
700071783,0
700071783,0
700071783,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700030322,0
700031172,0
700031172,0
700031172,0
700031172,0
700031172,0
700031172,0
700031172,0
700031172,0
700031172,0
700031172,0
700031172,0
700031172,0
700060745,0
700048057,0
700048057,0
700048057,0
700048057,0
700048057,0
700048057,0
700048057,0
700048057,0
700048057,0
700048057,0
700048057,0
700048057,0
700048057,0
700048057,0
700048057,0
700048057,0
700048057,0
700048057,0
700048057,0
700042518,0
700042518,0
700042518,0
700042518,0
700045028,0
700045028,0
700045028,0
700045028,0
700045028,0
700045028,0
700045028,0
700045028,0
700045028,0
700045028,0
700040935,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700019518,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700032017,0
700044623,0
700044623,0
700044623,0
700044623,0
700044623,0
700044623,0
700044623,0
700044623,0
700044623,0
700044623,0
700044623,0
700044623,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700059976,0
700045681,0
700054906,0
700054906,0
700054906,0
700054906,0
700054906,0
700054906,0
700054906,0
700054906,0
700047511,0
700047511,0
700047511,0
700047511,0
700047511,0
700047511,0
700047511,0
700047511,0
700047511,0
700047511,0
700046391,0
700071568,0
700071568,0
700071568,0
700071568,0
700071568,0
700071568,0
700071568,0
700071568,0
700071568,0
700042859,0
700042859,0
700042859,0
700042859,0
700042859,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700061944,0
700071754,0
700060265,0
700060265,0
700060265,0
700060265,0
700028948,0
700028948,0
700028948,0
700028948,0
700028948,0
700028948,0
700028948,0
700028948,0
700028948,0
700028948,0
700028948,0
700028948,0
700028948,0
700028948,0
700028948,0
700028948,0
700028948,0
700028948,0
700028948,0
700028948,0
700028948,0
700028948,0
700028948,0
700028948,0
700028948,0
700028948,0
700055928,0
700055928,0
700055928,0
700055928,0
700055928,0
700055928,0
700055928,0
700043386,0
700043386,0
700043386,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700001636,0
700041233,0
700040715,0
700040715,0
700040715,0
700040715,0
700040715,0
700040715,0
700040715,0
700040715,0
700040715,0
700040715,0
700040715,0
700040715,0
700040715,0
700040715,0
700040715,0
700040715,0
700040715,0
700040715,0
700040715,0
700073664,0
700073664,0
700073664,0
700023142,0
700023142,0
700023142,0
700023142,0
700077481,0
700077481,0
700077481,0
700077481,0
700077481,0
700077481,0
700077481,0
700077481,0
700016162,0
700016162,0
700058870,0
700058870,0
700058870,0
700058870,0
700010475,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700018063,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700056657,0
700002871,0
700002871,0
700002871,0
700002871,0
700040113,0
700040113,0
700040113,0
700040113,0
700040113,0
700040113,0
700061141,0
700048243,0
700048243,0
700048243,0
700048243,0
700048243,0
700048243,0
700048243,0
700048243,0
700048243,0
700048243,0
700046834,0
700034010,0
700034010,0
700034010,0
700034010,0
700034010,0
700034010,0
700034010,0
700034010,0
700016045,0
700016045,0
700073767,0
700073767,0
700073767,0
700073767,0
700073767,0
700073767,0
700073767,0
700073767,0
700073767,0
700073767,0
700073767,0
700073767,0
700073767,0
700073767,0
700073767,0
700037575,0
700037575,0
700037575,0
700037575,0
700028561,0
700028561,0
700028561,0
700028561,0
700028561,0
700028561,0
700028561,0
700028561,0
700028561,0
700028561,0
700028561,0
700028561,0
700028561,0
700028561,0
701126578,0
701126578,0
701126578,0
701126578,0
701126578,0
701126578,0
701126578,0
701126578,0
701126578,0
701126578,0
701126578,0
701126578,0
701126578,0
701126578,0
701126578,0
701126578,0
700060419,0
700060419,0
700060419,0
700060419,0
700060419,0
700060419,0
700060419,0
700050060,0
700050060,0
700050060,0
700050060,0
700050060,0
700050060,0
700050060,0
700050060,0
700050060,0
700050060,0
700050060,0
700050060,0
700050060,0
700050060,0
700050060,0
700050060,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700061936,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700060883,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700056655,0
700073522,0
700073522,0
700073522,0
700073522,0
